Day Month Year Tmin(C) Tmax(C) Prcp(mm) Et0(mm)
29 3 2001 14.86862 22.56536 6.8991594 2.950004794
30 3 2001 14.83163 20.20754 11.285377 2.714341408
31 3 2001 14.9847 23.67303 8.824395 3.31069591
1 4 2001 14.24014 22.74572 0.2954548 3.377515115
2 4 2001 13.23257 24.91927 5.7008348 3.958326698
3 4 2001 13.64343 26.4267 0.47698024 4.325661794
4 4 2001 13.52117 23.98632 3.8166914 3.787632355
5 4 2001 13.84362 23.38302 7.0506506 3.384345509
6 4 2001 15.0217 22.24728 1.2267004 2.792799906
7 4 2001 14.19686 21.31323 27.494804 2.549104216
8 4 2001 14.2611 21.94506 6.2584195 2.892240384
9 4 2001 13.80117 23.41833 15.970749 3.08779635
10 4 2001 14.61108 24.8161 0.75933975 3.402500799
11 4 2001 13.43316 25.23455 0 4.057617517
12 4 2001 13.03845 24.89214 0 3.914251439
13 4 2001 12.70516 24.93405 7.985906 3.918070023
14 4 2001 12.94314 25.62182 0 4.201045689
15 4 2001 13.29162 24.77688 6.5419292 3.816458734
16 4 2001 13.86077 23.19076 3.1101992 3.683768728
17 4 2001 12.6703 24.98745 2.0094898 3.968114201
18 4 2001 13.10903 25.37512 6.7428684 4.077282119
19 4 2001 13.6557 25.39916 0 3.858063607
20 4 2001 13.005 24.67736 4.772623 3.629010451
21 4 2001 13.3983 23.42297 19.036058 3.349904259
22 4 2001 14.35217 21.84484 25.625338 2.469443615
23 4 2001 13.6596 21.26376 3.1019623 2.695650638
24 4 2001 14.39446 24.36685 14.748275 3.649370006
25 4 2001 12.8688 24.8491 4.820044 3.230952249
26 4 2001 14.33755 23.411 5.043925 3.036030753
27 4 2001 14.5889 21.45464 4.1126385 2.626968813
28 4 2001 14.20696 24.22823 14.999114 3.563694666
29 4 2001 14.26418 23.82076 9.89837 3.017069579
30 4 2001 14.44116 22.3201 4.1694026 2.857747949
1 5 2001 13.86794 23.8472 0.95817894 3.052181807
2 5 2001 14.01397 23.42776 3.059079 3.175546845
3 5 2001 14.54824 22.88375 2.9750242 3.26407316
4 5 2001 14.2282 23.4467 10.669198 3.190143156
5 5 2001 15.0221 23.1639 12.115796 3.179890572
6 5 2001 14.5179 23.22686 14.462026 2.862933169
7 5 2001 14.25335 23.2187 2.140741 2.851031426
8 5 2001 13.44906 23.51235 0.3496823 3.365316724
9 5 2001 13.68533 24.4173 9.568778 3.742132746
10 5 2001 14.05178 23.99914 12.8928995 3.099243498
